AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,SOLIDITY,EXTENT,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_2,Class
92387,1314.3979,451.6785,262.5319,0.8137,0.9852,0.7236,0.672,0.7593,0.0028,1
82217,1127.793,433.8209,248.6817,0.8194,0.9581,0.7423,0.8123,0.7458,0.003,1
70915,2004.276,442.6382,224.7112,0.8616,0.899,0.7149,0.2218,0.6789,0.0032,0
83499,1321.189,440.926,249.5855,0.8244,0.9319,0.7363,0.6011,0.7395,0.003,1
87623,1353.047,496.7722,227.9821,0.8885,0.9719,0.7285,0.6015,0.6724,0.0026,0
92123,1932.177,482.5334,247.7143,0.8582,0.9692,0.6892,0.3101,0.7098,0.0027,1
64771,1478.691,446.959,190.6946,0.9044,0.9285,0.7067,0.3723,0.6425,0.0029,0
95253,2482.2429,480.2714,268.5241,0.8291,0.9189,0.7235,0.1943,0.7251,0.0028,1
62110,1340.755,454.7017,177.1531,0.921,0.9563,0.7497,0.4342,0.6185,0.0029,0
67330,1632.719,453.9588,197.0713,0.9009,0.9141,0.6594,0.3174,0.645,0.0029,0
74757,1661.672,441.691,225.3914,0.86,0.9359,0.7255,0.3402,0.6985,0.003,0
87728,1916.079,466.1459,267.3908,0.8191,0.8576,0.6723,0.3003,0.717,0.003,0
89107,1261.297,446.1867,261.0444,0.811,0.9498,0.7916,0.7039,0.7549,0.0029,1
91081,1296.701,513.0668,231.2566,0.8927,0.9708,0.7511,0.6807,0.6637,0.0025,0
72245,1148.286,436.44,221.4601,0.8617,0.9496,0.7413,0.6885,0.6949,0.0031,0
65994,2394.1021,437.4028,213.106,0.8733,0.8685,0.6656,0.1447,0.6627,0.0032,0
95763,2138.0139,451.7197,285.4307,0.7751,0.9048,0.701,0.2633,0.773,0.003,1
58990,953.709,368.6313,208.9783,0.8238,0.9761,0.7687,0.815,0.7435,0.0035,0
77610,2529.5061,468.3093,275.3095,0.8089,0.7914,0.6101,0.1524,0.6712,0.0035,1
83705,1990.47,445.6266,283.9647,0.7707,0.8636,0.6706,0.2655,0.7326,0.0034,1
52622,1196.175,392.8597,174.0256,0.8965,0.9417,0.7535,0.4622,0.6589,0.0033,0
83070,2202.99,462.9867,292.8802,0.7745,0.8159,0.623,0.2151,0.7024,0.0035,1
86337,1394.693,492.1038,229.6956,0.8844,0.9499,0.7266,0.5578,0.6737,0.0027,0
97587,1485.163,484.8851,260.8294,0.843,0.9492,0.6696,0.556,0.727,0.0027,1
79084,1239.109,446.011,227.0342,0.8607,0.978,0.7445,0.6473,0.7115,0.0029,1
70645,1207.631,442.8906,211.4336,0.8787,0.9219,0.704,0.6087,0.6772,0.003,0
81975,1666.797,452.4196,237.9343,0.8505,0.9274,0.7124,0.3708,0.7141,0.0029,0
82897,1239.4449,467.1444,237.1444,0.8616,0.938,0.7554,0.6781,0.6955,0.0029,0
91490,1265.5229,495.8903,235.4795,0.8801,0.9852,0.6889,0.7179,0.6883,0.0026,1
76282,1154.184,439.5533,227.9798,0.855,0.9673,0.7054,0.7196,0.709,0.003,0
70937,1640.005,460.0704,207.4556,0.8926,0.8903,0.6278,0.3314,0.6532,0.0029,0
64511,1050.392,424.7689,196.504,0.8866,0.9743,0.7521,0.7348,0.6747,0.003,0
81796,1212.734,470.0532,228.8208,0.8735,0.9471,0.7502,0.6989,0.6866,0.0028,0
80039,2340.4561,436.4743,272.2351,0.7817,0.8573,0.6467,0.1836,0.7314,0.0034,1
70220,1217.2271,437.8213,214.6285,0.8716,0.9267,0.7174,0.5956,0.6829,0.0031,0
85841,1186.51,466.222,239.9589,0.8574,0.9704,0.7551,0.7662,0.7091,0.0028,1
86567,1225.095,413.5565,268.9026,0.7597,0.973,0.6972,0.7248,0.8028,0.0031,1
53594,1321.155,386.377,182.4593,0.8815,0.928,0.7157,0.3858,0.6761,0.0034,0
64724,2328.0759,395.7626,221.0943,0.8294,0.8523,0.6011,0.1501,0.7254,0.0034,0
44718,1162.8149,369.3985,169.8056,0.8881,0.8659,0.5655,0.4156,0.646,0.0038,0
80345,1748.5389,430.1092,264.7543,0.7881,0.9066,0.7165,0.3302,0.7436,0.0033,1
81647,1121.625,448.5992,235.9483,0.8505,0.9835,0.7656,0.8156,0.7187,0.0029,0
64171,1246.566,422.1065,202.6068,0.8773,0.922,0.7207,0.5189,0.6772,0.0032,0
92544,1169.63,464.4752,254.748,0.8362,0.9921,0.7556,0.8501,0.739,0.0028,1
106514,1405.6541,473.1535,291.6611,0.7874,0.9651,0.7885,0.6774,0.7783,0.0027,1
60009,1132.484,405.3165,192.7359,0.8797,0.9553,0.7488,0.588,0.682,0.0032,0
68690,1393.833,404.2966,230.195,0.8221,0.9094,0.7537,0.4443,0.7315,0.0034,0
63738,1120.994,407.6421,202.0479,0.8685,0.9564,0.7213,0.6374,0.6988,0.0032,0
97686,2266.385,474.3841,292.3679,0.7875,0.8989,0.6967,0.239,0.7434,0.003,1
75639,1164.824,473.6581,203.8734,0.9026,0.9846,0.7991,0.7005,0.6552,0.0027,0
95857,1916.952,419.3987,317.5701,0.6532,0.9037,0.6913,0.3278,0.833,0.0033,1
77186,1120.665,412.1001,252.0425,0.7912,0.9287,0.7544,0.7723,0.7607,0.0033,1
84116,1185.657,436.4557,250.6591,0.8186,0.9579,0.7727,0.7519,0.7498,0.003,1
50883,1067.8051,429.0406,155.4648,0.932,0.9705,0.7345,0.5608,0.5933,0.0031,0
90542,1284.462,470.7375,271.6736,0.8167,0.8834,0.6979,0.6896,0.7213,0.003,1
72345,1368.713,418.4174,224.5171,0.8438,0.9387,0.6268,0.4853,0.7254,0.0031,0
100634,1260.0811,481.9576,266.369,0.8334,0.9925,0.7059,0.7964,0.7427,0.0026,1
52223,1621.455,350.1826,269.9057,0.6371,0.7218,0.5785,0.2496,0.7364,0.0052,0
86534,1176.656,439.8831,258.3506,0.8094,0.9545,0.745,0.7854,0.7546,0.003,1
59860,1536.377,426.6246,189.4967,0.8959,0.8997,0.6971,0.3187,0.6471,0.0032,0
79179,1101.115,434.6501,232.7365,0.8446,0.991,0.8006,0.8206,0.7305,0.0029,0
91766,1402.017,458.1723,259.6049,0.824,0.9581,0.7486,0.5867,0.746,0.0028,1
92905,1646.5291,457.856,266.942,0.8125,0.9448,0.7177,0.4306,0.7512,0.0029,0
104783,1258.2271,507.1621,264.8014,0.8529,0.9934,0.752,0.8317,0.7202,0.0025,1
75322,1100.254,429.3439,227.7799,0.8477,0.9727,0.7473,0.7819,0.7213,0.003,0
95002,1276.772,488.1952,253.0126,0.8552,0.9652,0.7135,0.7323,0.7124,0.0027,0
69644,1146.145,410.3784,223.2957,0.839,0.9356,0.6963,0.6662,0.7256,0.0032,0
77867,1164.859,440.2547,227.3307,0.8564,0.9729,0.7548,0.7211,0.7152,0.0029,1
74128,1112.328,448.9472,211.3735,0.8822,0.9868,0.7293,0.7529,0.6843,0.0029,1
84336,2068.8411,461.2263,244.7478,0.8476,0.9248,0.7028,0.2476,0.7105,0.0029,0
85974,1202.751,478.2428,235.4068,0.8705,0.9537,0.7376,0.7468,0.6918,0.0027,0
66351,1271.3149,427.1792,204.8042,0.8776,0.9283,0.74,0.5159,0.6804,0.0031,0
79301,1227.236,464.2539,224.8724,0.8749,0.9531,0.5734,0.6617,0.6844,0.0028,0
67688,1259.527,460.9236,200.5296,0.9004,0.9242,0.7102,0.5362,0.6369,0.003,0
69906,1332.139,432.6808,232.2086,0.8438,0.8517,0.6905,0.495,0.6895,0.0033,0
79318,2589.49,429.3032,279.5817,0.7589,0.8666,0.6634,0.1486,0.7402,0.0035,1
51093,949.11,374.2277,179.8488,0.8769,0.9726,0.7048,0.7128,0.6816,0.0035,0
95526,1284.6899,479.6198,258.1219,0.8428,0.9697,0.6603,0.7273,0.7271,0.0027,1
67057,1309.957,418.0952,208.1177,0.8673,0.9588,0.5913,0.4911,0.6989,0.0031,0
65418,1170.387,443.9166,191.6194,0.902,0.9627,0.621,0.6001,0.6501,0.0029,0
95011,1236.037,441.5882,281.9649,0.7696,0.96,0.7412,0.7815,0.7876,0.003,1
101865,1931.0179,462.6656,299.2329,0.7627,0.9144,0.761,0.3433,0.7784,0.0029,1
61851,1005.11,402.0027,198.7818,0.8692,0.9846,0.797,0.7694,0.6981,0.0032,0
85975,1238.7791,430.6008,255.1724,0.8055,0.9805,0.7504,0.704,0.7684,0.003,1
76159,1338.583,463.3061,219.6175,0.8805,0.9315,0.5775,0.5341,0.6721,0.0029,0
79984,1119.152,422.6817,241.7404,0.8203,0.9884,0.7116,0.8025,0.755,0.003,1
75516,1731.484,411.7352,245.762,0.8023,0.9148,0.7169,0.3165,0.7531,0.0033,0
96262,1499.746,497.751,248.0822,0.8669,0.9752,0.7024,0.5378,0.7033,0.0026,1
93715,1297.0,495.952,242.0692,0.8728,0.9788,0.8001,0.7001,0.6965,0.0026,1
64467,1253.8051,411.6982,218.9355,0.8469,0.8878,0.6585,0.5153,0.6959,0.0034,0
81483,1222.8781,417.4009,253.3814,0.7947,0.955,0.7201,0.6847,0.7717,0.0031,1
84660,1207.87,459.2307,238.6668,0.8543,0.9574,0.7536,0.7292,0.7149,0.0028,0
65433,1101.097,421.8546,202.0145,0.8779,0.9746,0.7526,0.6782,0.6842,0.0031,0
74256,1218.854,455.6049,212.7668,0.8843,0.9676,0.7174,0.6281,0.6749,0.0029,0
88112,1407.214,489.6051,232.5974,0.8799,0.9714,0.5915,0.5591,0.6841,0.0026,0
84952,1240.865,432.8513,252.7727,0.8118,0.9611,0.7302,0.6933,0.7598,0.003,1
83309,1153.142,465.9416,228.3285,0.8717,0.9888,0.7979,0.7873,0.699,0.0027,1
60789,1701.246,447.5554,189.5952,0.9058,0.8829,0.6803,0.2639,0.6216,0.0031,0
91489,1264.996,475.988,257.7403,0.8407,0.9329,0.6515,0.7185,0.717,0.0028,1
73496,1118.403,414.9055,227.9002,0.8356,0.9738,0.7397,0.7384,0.7373,0.0031,0
107779,2136.9519,507.4967,281.3551,0.8323,0.9394,0.7077,0.2966,0.7299,0.0026,1
93150,1340.954,489.1097,256.4516,0.8515,0.9304,0.7201,0.651,0.7041,0.0028,1
66244,1056.386,409.1532,209.4531,0.859,0.972,0.7885,0.746,0.7098,0.0032,0
79291,1166.0179,463.1125,218.9712,0.8812,0.9823,0.766,0.7329,0.6861,0.0028,1
82562,1806.656,433.7142,253.6382,0.8112,0.9383,0.6708,0.3179,0.7476,0.0031,1
66895,1404.936,433.6886,201.2347,0.8858,0.9652,0.6601,0.4259,0.6729,0.003,0
94993,1188.796,453.7733,268.4527,0.8062,0.9916,0.7428,0.8447,0.7664,0.0028,1
66860,1065.321,423.3793,208.8442,0.8699,0.9559,0.7317,0.7403,0.6891,0.0031,0
83004,1997.526,463.2641,255.4738,0.8342,0.8959,0.6283,0.2614,0.7017,0.0031,1
84309,1524.917,442.2157,246.1724,0.8307,0.9648,0.7535,0.4556,0.7409,0.0029,1
76243,1147.8,427.4913,236.7003,0.8327,0.9252,0.691,0.7272,0.7288,0.0031,0
80607,1473.353,454.6947,252.169,0.8321,0.8817,0.5546,0.4666,0.7046,0.0031,1
75537,1130.6541,476.3574,203.2011,0.9045,0.9848,0.7764,0.7425,0.651,0.0027,0
75528,1148.733,430.5677,224.5068,0.8533,0.9806,0.7591,0.7192,0.7202,0.003,1
50804,1369.5129,410.5071,161.1114,0.9198,0.9281,0.6813,0.3404,0.6196,0.0032,0
89860,1214.767,457.44,250.5591,0.8366,0.9898,0.7713,0.7652,0.7394,0.0028,1
67867,1821.156,425.1305,220.2232,0.8554,0.9025,0.714,0.2571,0.6915,0.0032,0
96253,1795.7531,449.7296,283.0829,0.777,0.9558,0.7361,0.3751,0.7784,0.0029,1
73292,1119.108,423.9817,231.4563,0.8378,0.9152,0.7049,0.7354,0.7205,0.0032,0
62796,1055.942,405.3915,201.9574,0.8671,0.9635,0.7645,0.7077,0.6975,0.0032,0
88357,2152.5439,445.4917,278.173,0.7811,0.9071,0.7421,0.2396,0.7529,0.0031,1
78934,1145.325,463.9708,224.5346,0.8751,0.9763,0.724,0.7562,0.6833,0.0028,0
102609,1202.489,465.4884,281.4626,0.7965,0.9948,0.7506,0.8917,0.7765,0.0027,1
72609,1379.6169,436.4203,223.1518,0.8594,0.8986,0.7094,0.4794,0.6967,0.0031,0
76437,1181.916,457.7971,216.4241,0.8812,0.9707,0.5818,0.6876,0.6814,0.0028,1
100287,1519.583,445.1551,295.4355,0.748,0.9418,0.6967,0.5458,0.8027,0.0029,1
75029,1459.381,421.1766,240.2017,0.8214,0.936,0.6927,0.4427,0.7338,0.0032,0
116282,1319.3621,513.4813,289.3589,0.8261,0.9889,0.7592,0.8394,0.7494,0.0025,1
76974,1808.1899,436.1127,250.8643,0.818,0.8982,0.7183,0.2958,0.7178,0.0033,0
79481,1810.2469,431.7867,240.7829,0.8301,0.9561,0.7501,0.3048,0.7367,0.003,1
77289,1183.1071,471.7619,213.2464,0.892,0.9704,0.6719,0.6939,0.665,0.0028,0
69417,1199.814,442.4721,202.4234,0.8892,0.9777,0.7603,0.606,0.6719,0.0029,0
87084,1221.7469,449.6449,247.7261,0.8345,0.9907,0.7407,0.7331,0.7406,0.0028,1
83486,1421.627,464.7994,247.9018,0.8459,0.9357,0.7235,0.5191,0.7014,0.003,0
80649,1134.808,423.9556,245.3121,0.8156,0.975,0.6554,0.787,0.7558,0.003,1
93587,1311.856,456.447,268.9219,0.808,0.9452,0.7586,0.6834,0.7563,0.0029,1
75982,1171.054,469.321,208.4384,0.896,0.9832,0.7004,0.6963,0.6627,0.0027,0
98876,1222.9139,461.0934,276.0963,0.8009,0.9818,0.7272,0.8308,0.7695,0.0028,1
66621,1832.5439,434.4876,201.9419,0.8854,0.9169,0.7124,0.2493,0.6703,0.003,0
82580,1201.869,471.6422,226.6239,0.877,0.9738,0.7367,0.7184,0.6875,0.0027,0
83962,2205.3831,431.3315,278.8109,0.763,0.8369,0.6498,0.2169,0.758,0.0033,1
82820,1174.056,435.3692,252.6396,0.8144,0.9494,0.7285,0.755,0.7459,0.0031,1
75944,1206.291,409.6142,239.2557,0.8117,0.9749,0.7338,0.6558,0.7591,0.0032,0
73069,2222.7971,432.1001,250.9296,0.8141,0.8754,0.7058,0.1858,0.7059,0.0034,0
83401,1318.98,478.8155,227.3118,0.8801,0.9623,0.7568,0.6024,0.6806,0.0027,0
56479,1767.281,395.8196,202.2451,0.8596,0.8584,0.6639,0.2272,0.6775,0.0036,1
70742,1064.3051,444.3815,203.5172,0.889,0.9918,0.7677,0.7848,0.6754,0.0029,0
112216,1325.073,481.8114,297.6589,0.7863,0.9872,0.7722,0.8031,0.7845,0.0027,1
75687,1908.838,418.9379,262.782,0.7788,0.8869,0.6799,0.261,0.741,0.0035,1
77394,1240.438,437.1685,226.0955,0.8559,0.9789,0.6341,0.6321,0.7181,0.0029,1
79688,1165.88,421.96,241.5242,0.82,0.9836,0.78,0.7367,0.7549,0.003,1
99923,1296.0551,455.4228,280.7125,0.7875,0.9871,0.7286,0.7475,0.7832,0.0028,1
61300,1054.952,429.8559,190.2546,0.8967,0.9403,0.7001,0.6922,0.6499,0.0031,0
76076,2272.136,446.1746,275.6479,0.7863,0.8175,0.6301,0.1852,0.6975,0.0036,1
88111,2569.4829,420.8587,289.3067,0.7263,0.9184,0.7422,0.1677,0.7959,0.0033,1
62622,1081.577,381.0222,215.2567,0.8251,0.9335,0.7072,0.6727,0.7411,0.0034,0
77441,2748.8569,428.3756,274.7805,0.7672,0.8114,0.6529,0.1288,0.733,0.0035,0
44735,1072.088,365.321,159.5882,0.8995,0.9329,0.7573,0.4891,0.6533,0.0036,0
77194,1191.432,455.5492,222.7852,0.8723,0.9481,0.7162,0.6834,0.6882,0.0029,0
84537,1181.153,461.5339,235.7771,0.8597,0.9858,0.7674,0.7615,0.7108,0.0028,0
82563,1185.691,481.7438,224.5856,0.8847,0.9756,0.7388,0.738,0.673,0.0027,0
78375,1327.229,459.6328,222.1572,0.8754,0.9653,0.6961,0.5591,0.6873,0.0028,0
83490,1161.547,448.3226,251.6644,0.8276,0.9437,0.6826,0.7776,0.7272,0.003,1
92486,1317.787,486.445,245.7977,0.8629,0.9556,0.7113,0.6693,0.7054,0.0027,1
92442,1264.097,525.7289,224.7688,0.904,0.989,0.7268,0.727,0.6526,0.0024,0
81524,1336.546,454.9424,232.0323,0.8602,0.9618,0.7146,0.5735,0.7082,0.0028,0
77562,2216.447,464.2564,227.8966,0.8712,0.9085,0.6094,0.1984,0.6769,0.0029,1
96582,1627.579,489.8565,256.2145,0.8523,0.9784,0.7968,0.4582,0.7159,0.0027,0
70919,2090.9409,433.6141,235.168,0.8402,0.8548,0.6895,0.2038,0.693,0.0033,0
76581,1735.974,477.3044,226.2532,0.8805,0.8635,0.6895,0.3193,0.6542,0.003,0
69853,1062.259,432.1109,206.9556,0.8778,0.9897,0.7471,0.7779,0.6902,0.003,0
72454,1702.651,425.6766,233.8794,0.8355,0.9234,0.6792,0.3141,0.7135,0.0032,0
73482,2621.3689,483.8589,253.1174,0.8523,0.7864,0.6051,0.1344,0.6322,0.0034,0
96985,2202.3899,472.073,272.9789,0.8159,0.9382,0.6823,0.2513,0.7444,0.0028,1
78122,2067.521,427.5836,319.6553,0.6642,0.7377,0.5854,0.2297,0.7376,0.0041,1
76603,1674.712,450.5369,224.0249,0.8676,0.9242,0.6879,0.3432,0.6932,0.0029,0
89942,2181.834,479.6725,256.4371,0.8451,0.8696,0.6664,0.2374,0.7055,0.0029,0
79341,1286.035,490.0181,216.3564,0.8972,0.9557,0.6746,0.6028,0.6486,0.0027,0
73474,1138.402,439.1718,218.9616,0.8668,0.9698,0.7522,0.7124,0.6964,0.003,0
107831,1380.111,436.3386,320.24,0.6792,0.9619,0.7476,0.7114,0.8492,0.003,1
81602,1103.3149,427.3608,244.3418,0.8204,0.9828,0.7828,0.8424,0.7542,0.003,1
76164,1123.151,457.5223,214.1462,0.8837,0.9788,0.7506,0.7587,0.6806,0.0028,0
62618,2125.248,401.2702,248.3522,0.7855,0.8125,0.6333,0.1742,0.7037,0.004,0
97655,1329.3571,473.6825,264.9027,0.829,0.9721,0.7749,0.6944,0.7444,0.0027,1
79711,1419.0811,488.5091,217.491,0.8954,0.9506,0.7406,0.4974,0.6521,0.0027,0
83653,2057.9851,435.3364,256.3692,0.8082,0.9235,0.6446,0.2482,0.7497,0.0031,1
106985,1239.329,464.8901,294.273,0.7742,0.9917,0.7514,0.8753,0.7939,0.0028,1
82728,1541.515,424.8433,251.267,0.8064,0.9646,0.7249,0.4375,0.7639,0.003,1
72466,1142.896,411.3409,227.908,0.8325,0.9596,0.7244,0.6972,0.7384,0.0031,1
77225,1100.786,426.2652,247.1006,0.8148,0.9368,0.7536,0.8009,0.7356,0.0032,0
79837,1110.6689,425.8595,240.3323,0.8255,0.9804,0.7504,0.8133,0.7487,0.003,1
96001,1209.672,473.9945,259.3766,0.837,0.9932,0.7563,0.8244,0.7376,0.0027,1
67389,1137.771,412.2163,211.1618,0.8588,0.9646,0.7259,0.6542,0.7106,0.0031,0
84821,1894.724,491.2557,233.824,0.8795,0.9156,0.6702,0.2969,0.669,0.0028,0
102311,2161.666,485.4601,279.3563,0.8178,0.941,0.7232,0.2751,0.7435,0.0027,1
71196,1283.203,459.1897,199.6058,0.9006,0.9759,0.7349,0.5433,0.6557,0.0028,0
80622,1269.733,462.5956,235.6396,0.8605,0.9166,0.6778,0.6284,0.6926,0.0029,0
81583,1295.3361,479.0619,228.7762,0.8786,0.928,0.6971,0.611,0.6728,0.0028,0
63007,2204.22,413.6373,217.4987,0.8506,0.8639,0.7129,0.163,0.6847,0.0035,0
82275,1330.2629,447.4186,246.3965,0.8347,0.9445,0.7179,0.5843,0.7234,0.003,1
65159,1111.235,430.5833,194.4411,0.8922,0.9706,0.7005,0.6631,0.6689,0.003,0
80080,1156.498,464.908,225.634,0.8743,0.9533,0.7604,0.7524,0.6868,0.0028,0
79791,1154.017,483.2511,212.6779,0.8979,0.9879,0.7886,0.7529,0.6596,0.0027,0
81286,1105.582,423.8947,246.3304,0.8138,0.9887,0.7775,0.8357,0.7589,0.003,1
64776,1250.551,452.9327,192.8921,0.9048,0.9093,0.7079,0.5205,0.6341,0.003,0
81576,1157.693,419.6071,249.0175,0.8049,0.9854,0.748,0.7649,0.7681,0.0031,1
71029,1069.976,434.8156,211.6329,0.8736,0.9911,0.7686,0.7796,0.6916,0.003,0
97372,1239.103,434.4333,286.5575,0.7516,0.9853,0.7745,0.7969,0.8105,0.0029,1
71945,1294.425,461.2612,200.562,0.9005,0.9713,0.7564,0.5396,0.6562,0.0028,0
91806,1219.03,459.5651,258.657,0.8266,0.967,0.7745,0.7763,0.7439,0.0028,1
71185,1280.972,439.9045,209.4484,0.8794,0.9587,0.7206,0.5452,0.6844,0.0029,0
65943,1063.584,404.3267,210.2949,0.8541,0.9672,0.7463,0.7325,0.7166,0.0032,0
74365,1447.839,432.9703,222.5567,0.8578,0.9544,0.7861,0.4458,0.7107,0.003,0
85044,1188.283,451.6523,241.014,0.8457,0.9853,0.7711,0.7569,0.7286,0.0028,1
84747,2041.804,448.2927,261.1688,0.8128,0.8806,0.7112,0.2555,0.7327,0.0031,1
55227,981.211,375.766,188.9134,0.8644,0.9756,0.7229,0.7208,0.7057,0.0034,0
82285,2069.011,457.3373,250.1151,0.8372,0.9108,0.6417,0.2415,0.7077,0.003,0
99916,1209.9,462.816,282.0072,0.7929,0.9698,0.7865,0.8577,0.7707,0.0028,1
84774,1149.198,471.3389,229.7515,0.8732,0.9913,0.7527,0.8066,0.697,0.0027,1
102869,1397.688,500.3747,271.2004,0.8404,0.9333,0.7147,0.6617,0.7233,0.0026,1
57084,1584.452,402.2238,190.5893,0.8806,0.8912,0.7153,0.2857,0.6703,0.0033,0
90931,1124.2371,418.739,277.8192,0.7482,0.9933,0.7387,0.9041,0.8126,0.0031,1
85833,1663.244,431.85,279.9519,0.7614,0.9059,0.6788,0.3899,0.7655,0.0033,1
75582,1175.749,461.3922,215.4832,0.8842,0.9547,0.7161,0.6871,0.6723,0.0029,0
82481,1272.8669,502.6743,213.0986,0.9057,0.9662,0.794,0.6397,0.6447,0.0026,0
66501,1048.34,393.584,217.5908,0.8333,0.9775,0.7657,0.7604,0.7393,0.0033,0
71263,1041.942,405.6606,225.3576,0.8315,0.9896,0.7685,0.8249,0.7425,0.0032,1
79336,2520.8379,418.6079,266.8803,0.7704,0.8709,0.6789,0.1569,0.7592,0.0034,1
113794,1605.097,451.1695,334.9978,0.6698,0.9299,0.7595,0.555,0.8437,0.0029,1
44791,993.476,378.3307,156.2171,0.9108,0.9451,0.7422,0.5703,0.6312,0.0035,0
73590,1088.728,419.1899,224.427,0.8446,0.9842,0.6997,0.7802,0.7302,0.003,1
82845,1371.0861,387.9522,290.9736,0.6614,0.9185,0.7567,0.5538,0.8372,0.0035,1
76833,1170.0229,458.261,230.6758,0.8641,0.9164,0.7016,0.7053,0.6825,0.003,0
86598,1425.6281,464.782,240.1123,0.8562,0.9585,0.7624,0.5354,0.7144,0.0028,1
85313,1171.661,454.5264,240.0397,0.8492,0.9883,0.7478,0.7809,0.7251,0.0028,1
99458,1251.755,496.0956,255.824,0.8568,0.9881,0.7871,0.7976,0.7173,0.0026,1
87332,1940.563,435.628,276.4739,0.7728,0.9016,0.7205,0.2914,0.7655,0.0032,1
75423,1264.011,466.8614,217.9571,0.8843,0.9314,0.6273,0.5932,0.6638,0.0029,0
82422,1153.928,459.3745,231.5018,0.8637,0.985,0.6718,0.7778,0.7052,0.0028,0
113554,1286.364,507.2878,287.1876,0.8243,0.9933,0.7431,0.8624,0.7496,0.0025,1
84053,1237.2889,490.0455,228.4529,0.8847,0.9368,0.7342,0.69,0.6676,0.0027,0
65883,1368.264,414.9873,208.4766,0.8647,0.9399,0.7405,0.4422,0.6979,0.0032,0
94959,1157.55,448.3601,270.9605,0.7967,0.9891,0.7077,0.8906,0.7755,0.0029,1
81534,1857.905,456.7036,248.6413,0.8388,0.9186,0.7217,0.2968,0.7055,0.003,1
84747,1187.129,473.0993,231.746,0.8718,0.9811,0.7908,0.7557,0.6943,0.0027,0
57245,1343.9561,393.1306,195.995,0.8669,0.9151,0.6706,0.3983,0.6867,0.0034,0
91974,1873.724,506.3762,244.9716,0.8752,0.9443,0.7437,0.3292,0.6758,0.0027,0
98672,1295.42,473.7274,267.8746,0.8248,0.9795,0.763,0.7389,0.7482,0.0027,1
79090,1272.936,454.7788,223.6734,0.8707,0.9715,0.7658,0.6134,0.6978,0.0028,1
99009,1199.3459,462.7371,275.226,0.8039,0.994,0.7096,0.865,0.7673,0.0028,1
80719,1262.3719,443.8386,236.7278,0.8459,0.9545,0.8001,0.6365,0.7223,0.0029,0
101260,1264.635,476.2528,271.1042,0.8222,0.9872,0.7683,0.7956,0.7539,0.0027,1
54322,1569.199,363.6869,217.1759,0.8021,0.8557,0.6645,0.2772,0.7231,0.004,0
87912,1253.6021,461.3889,243.143,0.8499,0.9879,0.7591,0.703,0.7251,0.0028,1
60357,1058.651,407.7582,193.5181,0.8802,0.96,0.7628,0.6768,0.6799,0.0032,0
81211,1112.223,415.0408,249.8777,0.7985,0.987,0.7673,0.825,0.7748,0.0031,1
73388,1283.759,418.133,230.853,0.8338,0.9543,0.7177,0.5596,0.7311,0.0031,0
106364,1498.948,468.5075,306.9979,0.7554,0.9324,0.6908,0.5949,0.7855,0.0029,1
60466,1602.021,377.7837,240.4111,0.7714,0.8344,0.6676,0.2961,0.7345,0.004,0
96787,2043.441,448.917,285.2169,0.7722,0.9262,0.7,0.2913,0.782,0.0029,1
72133,1136.972,421.8918,227.7495,0.8418,0.9348,0.7403,0.7012,0.7183,0.0032,0
65688,1333.7,394.94,216.5538,0.8363,0.9664,0.7766,0.4641,0.7323,0.0033,0
96452,1199.712,458.1165,271.4386,0.8056,0.9716,0.7725,0.8421,0.765,0.0028,1
80147,1168.076,480.6037,214.6958,0.8947,0.9809,0.767,0.7382,0.6647,0.0027,0
74534,1233.401,478.2781,204.0783,0.9044,0.9419,0.7421,0.6157,0.6441,0.0027,0
76732,1177.798,409.0648,242.6905,0.805,0.9829,0.7215,0.6951,0.7641,0.0032,1
83252,2418.3091,507.1465,229.1038,0.8921,0.8694,0.7075,0.1789,0.642,0.0028,0
87604,2022.63,468.8341,257.6761,0.8354,0.908,0.694,0.2691,0.7124,0.0029,1
92842,1454.291,464.6617,271.1815,0.812,0.9147,0.6705,0.5516,0.7399,0.0029,1
90838,1238.423,482.3463,247.1873,0.8587,0.9773,0.7127,0.7443,0.7051,0.0027,0
98991,1742.339,479.3621,267.7458,0.8295,0.9515,0.7855,0.4098,0.7406,0.0027,1
83139,1226.787,454.3604,237.3384,0.8527,0.9585,0.7711,0.6942,0.7161,0.0029,1
81893,2120.3181,427.4263,263.358,0.7876,0.8873,0.6737,0.2289,0.7555,0.0032,1
99690,1210.12,454.6655,280.5211,0.787,0.989,0.7117,0.8555,0.7836,0.0028,1
74054,1106.869,419.7861,229.3526,0.8376,0.9637,0.7725,0.7596,0.7315,0.0031,0
85436,1072.366,388.1068,281.5912,0.6882,0.9932,0.7491,0.9336,0.8498,0.0033,1
72151,2175.1001,457.6626,218.5395,0.8786,0.8917,0.7112,0.1916,0.6623,0.003,0
69802,1086.962,438.3943,206.165,0.8825,0.9754,0.7465,0.7424,0.68,0.003,0
90838,1273.083,485.8356,243.6367,0.8652,0.9579,0.7631,0.7043,0.7,0.0027,0
76570,2283.5969,429.917,265.1375,0.7872,0.8695,0.619,0.1845,0.7263,0.0035,1
68432,1112.882,412.6714,224.5417,0.839,0.9334,0.6943,0.6943,0.7153,0.0033,1
